,x,y,target
0,39.52433395385742,-16.04109764099121,0.0
1,-63.815940856933594,-26.49836540222168,0.0
2,-28.780927658081055,33.340824127197266,0.0
3,54.30495834350586,-2.685267925262451,0.0
4,54.30512619018555,-2.6850924491882324,0.0
5,-28.780799865722656,33.340980529785156,0.0
6,-8.341238021850586,-35.974178314208984,0.0
7,39.52433395385742,-16.04109764099121,0.0
8,-63.815940856933594,-26.49836540222168,0.0
9,-47.92755126953125,-44.56806564331055,0.0
10,5.60714864730835,74.21983337402344,0.0
11,-72.56771850585938,5.118659973144531,0.0
12,-7.163527488708496,66.37860870361328,0.0
13,12.099437713623047,-50.1786003112793,1.0
14,38.53630065917969,-15.078632354736328,0.0
15,-46.20680236816406,6.7913336753845215,1.0
16,-25.48141098022461,25.313169479370117,0.0
17,-1.3859236240386963,53.65609359741211,1.0
18,11.423120498657227,13.35130500793457,0.0
19,-19.914960861206055,-49.19168472290039,0.0
20,-1.3859233856201172,53.656089782714844,1.0
21,-45.98230743408203,44.328948974609375,1.0
22,-27.007078170776367,-22.33449363708496,1.0
23,12.65066909790039,8.605744361877441,0.0
24,-8.243745803833008,-13.064108848571777,0.0
25,77.28816986083984,42.02903366088867,0.0
26,7.793949604034424,-30.515588760375977,0.0
27,-4.05269718170166,-34.9431266784668,0.0
28,-61.07335662841797,-29.776456832885742,0.0
29,-35.2120361328125,1.8861323595046997,1.0
30,-8.86220932006836,-23.494140625,0.0
31,14.451722145080566,74.69122314453125,0.0
32,-26.114055633544922,24.24578094482422,0.0
33,-25.322587966918945,-16.97865867614746,0.0
34,29.62027359008789,15.693913459777832,0.0
35,-60.97117233276367,-9.188018798828125,0.0
36,-0.619629979133606,-17.99117088317871,0.0
37,-23.682939529418945,-56.23093032836914,0.0
38,23.35140609741211,-30.690792083740234,0.0
39,23.35140609741211,-30.690792083740234,0.0
40,51.22233200073242,-43.65229797363281,0.0
41,51.02181625366211,-43.73118591308594,0.0
42,13.019937515258789,-5.124953269958496,0.0
43,12.05777645111084,-14.651175498962402,0.0
44,12.300813674926758,-14.098377227783203,0.0
45,28.164033889770508,-5.046303749084473,1.0
46,74.23280334472656,22.075817108154297,0.0
47,74.28577423095703,22.215225219726562,0.0
48,13.019893646240234,-5.124941825866699,0.0
49,8.09429931640625,-25.45618438720703,0.0
50,27.65963363647461,1.0180002450942993,0.0
51,-28.573307037353516,-24.518016815185547,1.0
52,-9.930564880371094,55.783233642578125,1.0
53,-27.424091339111328,7.494886875152588,0.0
54,-28.16905975341797,-48.49862289428711,0.0
55,31.910558700561523,21.841552734375,0.0
56,56.2847900390625,34.233619689941406,0.0
57,34.31275939941406,-44.24521255493164,0.0
58,-4.230755805969238,54.317359924316406,0.0
59,-22.88231658935547,0.6431412696838379,0.0
60,-42.25252151489258,-28.233030319213867,0.0
61,34.31275939941406,-44.24521255493164,0.0
62,-1.7035983800888062,-10.189966201782227,0.0
63,-4.230755805969238,54.317359924316406,0.0
64,-41.95981979370117,-31.141611099243164,0.0
65,-51.430023193359375,-3.226133108139038,0.0
66,-44.21767807006836,-26.877941131591797,1.0
67,61.33713150024414,-37.818260192871094,0.0
68,-18.01751708984375,32.38814926147461,1.0
69,-52.28776550292969,39.05348587036133,0.0
70,74.7525634765625,43.17680358886719,0.0
71,74.2508544921875,42.50139617919922,0.0
72,46.900333404541016,26.012859344482422,0.0
73,-7.344231605529785,74.47647857666016,0.0
74,-18.017593383789062,32.388118743896484,1.0
75,-52.28671646118164,39.0531005859375,0.0
76,-9.440703392028809,41.810794830322266,1.0
77,0.8773506879806519,65.26605224609375,1.0
78,-31.53253173828125,33.0206413269043,0.0
79,-51.6227912902832,34.1657600402832,0.0
80,-38.02611541748047,2.3564534187316895,0.0
81,41.67792892456055,-20.435569763183594,0.0
82,29.4230899810791,-14.677424430847168,0.0
83,59.33634567260742,30.044208526611328,0.0
84,40.29990005493164,-42.15034103393555,0.0
85,37.52778244018555,-42.82781982421875,0.0
86,41.08995819091797,-41.8228645324707,0.0
87,77.00006103515625,3.0746779441833496,0.0
88,40.299896240234375,-42.15028762817383,0.0
89,37.527774810791016,-42.8277702331543,0.0
90,41.08992004394531,-41.82270050048828,0.0
91,79.29594421386719,40.4282341003418,0.0
92,9.09221076965332,-55.5727424621582,1.0
93,9.183496475219727,-55.60699462890625,1.0
94,19.62117576599121,-48.87226867675781,1.0
95,78.23363494873047,39.97011184692383,0.0
96,14.369579315185547,0.6091300845146179,0.0
97,-12.392810821533203,64.7791519165039,1.0
98,-18.55997085571289,71.51435852050781,0.0
99,14.369579315185547,0.6091617345809937,0.0
100,60.52640914916992,8.769996643066406,0.0
101,50.911502838134766,-38.06301498413086,0.0
102,45.20929718017578,-36.8021354675293,0.0
103,39.15085983276367,-15.976011276245117,0.0
104,60.52640151977539,8.76999568939209,0.0
105,-36.86594772338867,15.104074478149414,0.0
106,50.911502838134766,-38.06301498413086,0.0
107,53.94265365600586,-27.401885986328125,0.0
108,53.94265365600586,-27.401885986328125,0.0
109,41.146121978759766,12.629563331604004,0.0
110,50.862064361572266,-38.32927322387695,0.0
111,75.84272766113281,45.205265045166016,0.0
112,75.18802642822266,-0.560432493686676,0.0
113,3.118964195251465,-21.97175407409668,0.0
114,3.1189417839050293,-21.97170066833496,0.0
115,-47.379432678222656,53.52976989746094,0.0
116,-6.116552829742432,-18.53215217590332,0.0
117,-23.715621948242188,61.5466194152832,0.0
118,75.18802642822266,-0.560432493686676,0.0
119,65.85515594482422,8.561932563781738,0.0
120,-17.69866180419922,51.823272705078125,0.0
121,2.141693353652954,-54.36930847167969,0.0
122,-38.29568099975586,-47.075016021728516,0.0
123,-6.6653923988342285,-10.677123069763184,0.0
124,19.62677764892578,-13.526659965515137,0.0
125,30.906747817993164,-57.61368942260742,0.0
126,-44.943912506103516,-26.40423011779785,0.0
127,63.43084716796875,21.49219512939453,1.0
128,49.003822326660156,-1.3485736846923828,1.0
129,50.3878059387207,0.5075516104698181,0.0
130,5.767516613006592,77.6488265991211,0.0
131,63.431304931640625,21.491886138916016,1.0
132,77.59832000732422,40.60270309448242,0.0
133,56.09049987792969,8.989609718322754,0.0
134,68.09187316894531,18.63050079345703,0.0
135,44.47281265258789,0.7472363710403442,0.0
136,-31.987316131591797,-23.981056213378906,0.0
137,29.086362838745117,-35.20088195800781,0.0
138,-17.97392463684082,32.393524169921875,1.0
139,-10.506598472595215,62.362083435058594,0.0
140,-7.365562915802002,61.477684020996094,0.0
141,29.086143493652344,-35.20079040527344,0.0
142,-28.084548950195312,8.559249877929688,0.0
143,-36.3636589050293,38.77397918701172,0.0
144,-25.671152114868164,57.95344161987305,0.0
145,-35.84653091430664,1.3789855241775513,0.0
146,42.644012451171875,-28.26478385925293,0.0
147,-39.45891189575195,53.681427001953125,0.0
148,-10.573831558227539,60.192420959472656,1.0
149,-59.03427505493164,-2.044123649597168,0.0
150,24.319711685180664,-38.18220520019531,1.0
151,8.50761890411377,-66.78730773925781,0.0
152,-59.03433609008789,-2.044175863265991,0.0
153,-17.816606521606445,13.839401245117188,0.0
154,-13.989511489868164,70.29176330566406,0.0
155,56.80561447143555,13.245887756347656,0.0
156,56.80561447143555,13.245887756347656,0.0
157,-28.80321502685547,-24.836549758911133,1.0
158,-25.754064559936523,-18.93964195251465,1.0
159,-25.754066467285156,-18.939668655395508,1.0
160,-28.803041458129883,-24.836345672607422,1.0
161,13.003155708312988,-1.232537031173706,0.0
162,-22.622461318969727,63.75275802612305,0.0
163,56.8055534362793,13.245945930480957,0.0
164,76.35984802246094,17.819908142089844,0.0
165,73.57347106933594,-10.057278633117676,0.0
166,48.133934020996094,22.733531951904297,0.0
167,-38.62959671020508,36.309608459472656,1.0
168,0.20314660668373108,-16.406423568725586,0.0
169,-77.63377380371094,-0.5428005456924438,0.0
170,-43.30620574951172,-47.845760345458984,0.0
171,-40.04083251953125,49.36776351928711,0.0
172,-45.3529052734375,55.324405670166016,0.0
173,-38.33244323730469,-45.852989196777344,1.0
174,26.229890823364258,8.253243446350098,0.0
175,34.445411682128906,-41.47738265991211,0.0
176,4.262104034423828,67.47541046142578,0.0
177,52.01042938232422,-25.59142303466797,0.0
178,-80.55193328857422,2.4698452949523926,0.0
179,37.547645568847656,-0.4710903465747833,0.0
180,36.91961669921875,-2.5579960346221924,0.0
181,63.22686004638672,-14.016343116760254,0.0
182,40.25482940673828,-16.36980628967285,0.0
183,78.10297393798828,33.871761322021484,0.0
184,78.23896789550781,33.345909118652344,0.0
185,79.17780303955078,34.44022750854492,0.0
186,45.62236404418945,-22.051353454589844,0.0
187,-24.862531661987305,-18.614736557006836,0.0
188,-48.59640884399414,21.588523864746094,1.0
189,69.14410400390625,25.061716079711914,0.0
190,69.90998077392578,25.823001861572266,0.0
191,40.25482940673828,-16.36980628967285,0.0
192,-44.016658782958984,-26.150745391845703,0.0
193,-34.387237548828125,-38.38957977294922,0.0
194,77.47014617919922,-7.0441083908081055,0.0
195,77.58993530273438,-7.129992485046387,0.0
196,77.49720764160156,-6.646835803985596,0.0
197,70.516357421875,28.15175437927246,0.0
198,70.88965606689453,16.699377059936523,0.0
199,70.51636505126953,28.151752471923828,0.0
200,65.00369262695312,9.523906707763672,0.0
201,70.88964080810547,16.6998348236084,0.0
202,75.02676391601562,40.50019073486328,0.0
203,-13.721973419189453,-50.0908203125,0.0
204,-36.52599334716797,1.4129475355148315,0.0
205,27.0777645111084,-34.25028610229492,0.0
206,-30.46805763244629,-34.513309478759766,0.0
207,-62.520606994628906,-39.26726150512695,0.0
208,-9.378424644470215,66.06327819824219,0.0
209,12.5681791305542,9.536372184753418,0.0
210,-1.6915794610977173,73.53307342529297,0.0
211,-34.446231842041016,4.834756374359131,1.0
212,-30.46805763244629,-34.513309478759766,0.0
213,-41.59938430786133,-28.196786880493164,0.0
214,-28.94761085510254,12.431313514709473,1.0
215,38.82633972167969,-44.37159729003906,0.0
216,28.99491310119629,-13.968230247497559,0.0
217,38.82634353637695,-44.37158203125,0.0
218,53.71615982055664,-28.355619430541992,0.0
219,26.549848556518555,-13.51576042175293,0.0
220,28.994911193847656,-13.968231201171875,0.0
221,23.0253849029541,2.1226558685302734,0.0
222,-28.94761085510254,12.431313514709473,1.0
223,6.023652076721191,-30.150928497314453,0.0
224,-8.394487380981445,-32.36435317993164,0.0
225,-1.6537545919418335,-49.35017013549805,0.0
226,50.14265441894531,24.19683837890625,0.0
227,79.39849853515625,44.33409118652344,0.0
228,50.14268112182617,24.196874618530273,0.0
229,-1.6537545919418335,-49.35017013549805,0.0
230,-3.9910593032836914,-30.49472999572754,0.0
231,44.4992561340332,17.448877334594727,0.0
232,65.78341674804688,23.584863662719727,0.0
233,64.4133071899414,8.598095893859863,0.0
234,64.41346740722656,8.597923278808594,0.0
235,64.41343688964844,8.597888946533203,0.0
236,64.413330078125,8.598128318786621,0.0
237,71.97806549072266,33.111812591552734,0.0
238,-27.866884231567383,-20.68158531188965,1.0
239,13.33873462677002,-1.1001598834991455,0.0
240,57.42808151245117,12.98460865020752,0.0
241,-23.869354248046875,45.00982666015625,0.0
242,-40.34214401245117,37.88698196411133,1.0
243,76.29999542236328,29.17462921142578,0.0
244,1.3910280466079712,-51.83438491821289,0.0
245,72.76876831054688,47.430320739746094,0.0
246,-10.669342994689941,-31.693828582763672,1.0
247,-9.737475395202637,69.72726440429688,1.0
248,-9.393638610839844,70.068115234375,1.0
249,-72.256103515625,-4.256612777709961,0.0
250,49.40599060058594,23.943403244018555,0.0
251,51.38363265991211,15.628026962280273,0.0
252,1.3909274339675903,-51.83632278442383,0.0
253,-80.85405731201172,0.48794037103652954,0.0
254,17.707712173461914,-13.532179832458496,0.0
255,16.861377716064453,-44.6194953918457,1.0
256,-42.89350128173828,56.6168327331543,1.0
257,-42.89350128173828,56.6168327331543,1.0
258,-57.313480377197266,-5.282817840576172,0.0
259,-9.51457691192627,75.77577209472656,0.0
260,-33.58412170410156,9.930282592773438,0.0
261,21.818838119506836,-25.035449981689453,0.0
262,-38.44801330566406,58.40056610107422,0.0
263,79.06206512451172,34.879337310791016,0.0
264,11.72387409210205,9.535943984985352,0.0
265,21.818628311157227,-25.0355224609375,0.0
266,32.97126007080078,10.944629669189453,0.0
267,5.2669219970703125,-33.48182678222656,0.0
268,2.7834906578063965,-35.379459381103516,0.0
269,4.272857189178467,-34.27096939086914,0.0
270,32.97119140625,10.944605827331543,0.0
271,4.618415832519531,-34.31527328491211,0.0
272,23.140172958374023,-34.238101959228516,0.0
273,-42.227298736572266,-28.169387817382812,0.0
274,77.94989013671875,37.28473663330078,0.0
275,48.28403854370117,-20.255958557128906,0.0
276,45.90797805786133,-22.326416015625,0.0
277,8.031774520874023,75.25209045410156,0.0
278,2.738621234893799,71.98756408691406,0.0
279,-50.709407806396484,43.8290901184082,1.0
280,-57.77666473388672,22.637130737304688,1.0
281,-35.434669494628906,-2.1435844898223877,1.0
282,61.801055908203125,20.6363525390625,0.0
283,59.13334274291992,12.046455383300781,0.0
284,56.04568099975586,13.606316566467285,0.0
285,51.40890884399414,-5.57144021987915,0.0
286,59.18959045410156,7.83953332901001,0.0
287,58.598960876464844,9.749428749084473,1.0
288,58.598960876464844,9.749428749084473,1.0
289,58.598731994628906,9.749444007873535,1.0
290,58.598960876464844,9.749428749084473,1.0
291,38.769500732421875,-34.84794235229492,0.0
292,63.67697525024414,9.855708122253418,0.0
293,10.28137493133545,-4.829379558563232,1.0
294,37.040897369384766,11.91327953338623,0.0
295,32.116943359375,2.106261968612671,0.0
296,21.580860137939453,1.2231303453445435,0.0
297,78.38548278808594,-5.194635391235352,1.0
298,32.61323165893555,-61.21611022949219,0.0
299,-45.84271240234375,-31.515092849731445,0.0
300,-7.02108907699585,37.2074089050293,0.0
301,-7.799607753753662,71.84630584716797,0.0
302,-7.021084785461426,37.2074089050293,0.0
303,30.296838760375977,-6.492807865142822,0.0
304,27.064599990844727,-12.214112281799316,0.0
305,27.064599990844727,-12.214112281799316,0.0
306,26.901247024536133,-11.859987258911133,0.0
307,30.15899085998535,-10.268698692321777,0.0
308,-40.23420333862305,-48.534305572509766,1.0
309,7.5067057609558105,-32.797996520996094,0.0
310,-45.02202224731445,48.15349578857422,1.0
311,19.20547103881836,-5.548314094543457,1.0
312,12.741991996765137,-37.59431076049805,0.0
313,46.607749938964844,-22.089792251586914,0.0
314,46.6616096496582,-21.309810638427734,0.0
