,x,y,target
0,-38.040096282958984,69.85272216796875,0.0
1,36.11453628540039,-4.572542667388916,0.0
2,-30.015682220458984,-11.140969276428223,0.0
3,-2.1510422229766846,30.387866973876953,0.0
4,-2.1510422229766846,30.387866973876953,0.0
5,-30.015687942504883,-11.140949249267578,0.0
6,16.839025497436523,20.41636848449707,0.0
7,-38.040138244628906,69.85270690917969,0.0
8,36.114505767822266,-4.572412014007568,0.0
9,-48.14546203613281,-32.983402252197266,0.0
10,-19.820547103881836,-49.40621566772461,0.0
11,-54.32863235473633,-28.413349151611328,0.0
12,-17.133649826049805,-40.18341827392578,0.0
13,54.09697341918945,-23.913637161254883,1.0
14,-14.531543731689453,86.46483612060547,0.0
15,20.02922248840332,-33.42788314819336,1.0
16,-29.294431686401367,14.896791458129883,0.0
17,19.245393753051758,-83.97232818603516,1.0
18,-20.024211883544922,-18.04793357849121,0.0
19,17.23592758178711,20.601646423339844,0.0
20,19.245393753051758,-83.97232818603516,1.0
21,-11.832329750061035,-71.28999328613281,1.0
22,48.56709671020508,-2.972763776779175,1.0
23,-41.08738327026367,17.174705505371094,0.0
24,37.90142822265625,-4.461038589477539,0.0
25,57.04774475097656,30.770797729492188,0.0
26,48.223087310791016,-1.6312810182571411,0.0
27,41.71550369262695,15.354564666748047,0.0
28,-24.79340362548828,-25.5120792388916,0.0
29,10.020503997802734,-36.847721099853516,1.0
30,-37.91535949707031,36.853580474853516,0.0
31,15.556309700012207,-28.66944122314453,0.0
32,-14.219286918640137,-27.672222137451172,0.0
33,51.61076736450195,-18.191638946533203,0.0
34,37.48564147949219,39.30696487426758,0.0
35,-12.265192031860352,-49.84601974487305,0.0
36,-18.737152099609375,18.988296508789062,0.0
37,-5.78411865234375,-69.00768280029297,0.0
38,12.744858741760254,91.43778991699219,0.0
39,12.744858741760254,91.43780517578125,0.0
40,-80.84784698486328,14.57084846496582,0.0
41,-80.88926696777344,14.619769096374512,0.0
42,-19.44407081604004,29.97284507751465,0.0
43,10.13976764678955,-2.4887053966522217,0.0
44,10.120941162109375,-2.517777681350708,0.0
45,-16.730710983276367,-4.802752494812012,1.0
46,21.29079818725586,32.88100814819336,0.0
47,21.28876495361328,32.87724685668945,0.0
48,-19.443872451782227,29.97259521484375,0.0
49,42.13521194458008,2.207733154296875,0.0
50,-11.691256523132324,-14.315282821655273,0.0
51,49.472721099853516,-14.495824813842773,1.0
52,33.877235412597656,-34.74772262573242,1.0
53,22.047245025634766,-26.96650505065918,0.0
54,-80.89857482910156,9.02606201171875,0.0
55,-15.337464332580566,-16.23529624938965,0.0
56,-32.72862243652344,60.646453857421875,0.0
57,37.849857330322266,43.23825454711914,0.0
58,-26.495502471923828,11.7861328125,0.0
59,11.875956535339355,-21.10645866394043,0.0
60,-68.6008529663086,13.417549133300781,0.0
61,37.8492546081543,43.23594284057617,0.0
62,-33.98826599121094,4.154412269592285,0.0
63,-26.49542808532715,11.7861328125,0.0
64,-8.773479461669922,-25.665483474731445,0.0
65,-14.115523338317871,15.383413314819336,0.0
66,13.428407669067383,-51.059814453125,1.0
67,34.076332092285156,55.73176574707031,0.0
68,46.9295539855957,-32.60248947143555,1.0
69,-8.147412300109863,15.364334106445312,0.0
70,16.905675888061523,53.216487884521484,0.0
71,57.739166259765625,21.27449607849121,0.0
72,61.641517639160156,-6.8748016357421875,0.0
73,-59.30729675292969,-38.5744514465332,0.0
74,46.929893493652344,-32.602989196777344,1.0
75,-8.147783279418945,15.364847183227539,0.0
76,-6.472591400146484,-57.17176055908203,1.0
77,45.09717559814453,-54.57395935058594,1.0
78,-25.095712661743164,46.54091262817383,0.0
79,-35.54107666015625,14.664344787597656,0.0
80,68.26201629638672,-9.466550827026367,0.0
81,22.036970138549805,79.64888000488281,0.0
82,-14.413586616516113,25.77044105529785,0.0
83,51.56636428833008,28.70888900756836,0.0
84,-23.138086318969727,97.75547790527344,0.0
85,-23.471776962280273,98.12450408935547,0.0
86,-23.653362274169922,97.0975341796875,0.0
87,5.863072395324707,55.920082092285156,0.0
88,-23.138355255126953,97.75613403320312,0.0
89,-23.471567153930664,98.12489318847656,0.0
90,-23.653461456298828,97.09716796875,0.0
91,22.651838302612305,52.48456573486328,0.0
92,1.0016008615493774,-53.82770919799805,1.0
93,0.974319577217102,-53.89185333251953,1.0
94,-9.660367012023926,-30.606719970703125,1.0
95,9.269638061523438,55.727210998535156,0.0
96,-31.523712158203125,85.10525512695312,0.0
97,-47.695709228515625,-48.500057220458984,1.0
98,-58.96455001831055,-45.345088958740234,0.0
99,-31.5236873626709,85.10520935058594,0.0
100,-41.93217849731445,64.07389831542969,0.0
101,48.16438293457031,41.69021987915039,0.0
102,38.70259475708008,43.87959289550781,0.0
103,-38.23093795776367,68.60324096679688,0.0
104,-41.93266296386719,64.07366943359375,0.0
105,-3.3461315631866455,18.489295959472656,0.0
106,48.16438293457031,41.69021987915039,0.0
107,21.824588775634766,79.11392211914062,0.0
108,21.824623107910156,79.1139144897461,0.0
109,34.81540298461914,20.4208984375,0.0
110,-20.00433921813965,78.7555923461914,0.0
111,-8.643349647521973,93.7872085571289,0.0
112,-20.759319305419922,90.56295013427734,0.0
113,-13.568120002746582,34.3477897644043,0.0
114,-13.568415641784668,34.34746170043945,0.0
115,35.79640197753906,-20.101322174072266,0.0
116,16.041671752929688,-44.30665969848633,0.0
117,-16.72224235534668,-32.0820426940918,0.0
118,-20.75920867919922,90.56322479248047,0.0
119,-20.127981185913086,89.69722747802734,0.0
120,-25.49570655822754,14.278881072998047,0.0
121,-28.662830352783203,50.895660400390625,0.0
122,37.728515625,4.165543556213379,0.0
123,37.03498458862305,5.327502727508545,0.0
124,-68.38982391357422,9.366958618164062,0.0
125,25.89473533630371,-22.27182960510254,0.0
126,-26.896472930908203,-6.745782852172852,0.0
127,50.734981536865234,23.378618240356445,1.0
128,36.53284454345703,31.13369369506836,1.0
129,36.54518127441406,31.122411727905273,0.0
130,30.785078048706055,-40.429115295410156,0.0
131,50.735137939453125,23.378612518310547,1.0
132,18.613245010375977,66.66764831542969,0.0
133,4.5404839515686035,62.0327033996582,0.0
134,5.702554225921631,34.295806884765625,0.0
135,4.6788530349731445,61.95439529418945,0.0
136,-45.54835891723633,-41.53819274902344,0.0
137,-24.591541290283203,97.29206848144531,0.0
138,-5.630037307739258,-27.25884246826172,1.0
139,-19.378713607788086,-46.87437438964844,0.0
140,21.98636817932129,-43.21157455444336,0.0
141,-24.591541290283203,97.29206848144531,0.0
