,x,y,target
0,68.88224029541016,40.90445327758789,0.0
1,7.538686752319336,-3.3004508018493652,0.0
2,-15.076502799987793,20.073942184448242,0.0
3,1.2110251188278198,71.62113952636719,0.0
4,1.2110267877578735,71.6211166381836,0.0
5,-15.076449394226074,20.07403564453125,0.0
6,44.853614807128906,29.13493537902832,0.0
7,68.88221740722656,40.904090881347656,0.0
8,7.538764953613281,-3.3005592823028564,0.0
9,1.6471010446548462,-1.8501497507095337,0.0
10,24.551252365112305,-55.94330978393555,0.0
11,17.230531692504883,15.539859771728516,0.0
12,-18.361919403076172,-20.910451889038086,0.0
13,-47.817806243896484,-0.0399756133556366,1.0
14,-7.842314720153809,51.0819091796875,0.0
15,-15.695630073547363,-27.300397872924805,1.0
16,35.2883186340332,15.37380599975586,0.0
17,-6.148876190185547,-84.7999038696289,1.0
18,-1.7514758110046387,-32.51629638671875,0.0
19,24.362661361694336,52.08730697631836,0.0
20,-6.148876190185547,-84.7999038696289,1.0
21,32.81680679321289,-40.06793975830078,1.0
22,-48.08542251586914,6.766133785247803,1.0
23,37.92207717895508,8.44611930847168,0.0
24,4.000068664550781,-5.768476963043213,0.0
25,-38.25979232788086,38.0864372253418,0.0
26,-34.20737075805664,15.516450881958008,0.0
27,-32.64269256591797,2.4320547580718994,0.0
28,7.109866619110107,-26.70026397705078,0.0
29,-40.71542739868164,-50.86769485473633,1.0
30,21.643632888793945,27.214258193969727,0.0
31,-26.526779174804688,20.566736221313477,0.0
32,-13.88841724395752,-8.917433738708496,0.0
33,-51.30491638183594,16.12650489807129,0.0
34,37.5175895690918,31.54300308227539,0.0
35,-6.263219833374023,-67.52677917480469,0.0
36,39.53264236450195,19.286352157592773,0.0
37,22.532445907592773,-19.36717987060547,0.0
38,41.60904312133789,62.1469841003418,0.0
39,41.60904312133789,62.1469841003418,0.0
40,-79.5503921508789,-29.01331329345703,0.0
41,-79.7057876586914,-29.18269157409668,0.0
42,39.038028717041016,22.45195960998535,0.0
43,-12.708968162536621,11.97368335723877,0.0
44,-12.887192726135254,12.044071197509766,0.0
45,-12.291057586669922,12.6237211227417,1.0
46,-44.37771987915039,19.543903350830078,0.0
47,-44.355918884277344,19.517921447753906,0.0
48,39.03802490234375,22.451807022094727,0.0
49,-20.289262771606445,13.37857437133789,0.0
50,-31.404104232788086,-0.08394844084978104,0.0
51,-49.414424896240234,-12.0211763381958,1.0
52,2.2248928546905518,-11.012207984924316,1.0
53,-35.2559928894043,-1.4444931745529175,0.0
54,-74.994873046875,-31.4445743560791,0.0
55,-14.276824951171875,-23.133378982543945,0.0
56,-0.6923162341117859,44.183074951171875,0.0
57,-6.488650798797607,74.81340026855469,0.0
58,48.644989013671875,12.29776668548584,0.0
59,-30.69868278503418,21.018857955932617,0.0
